Date,Close
2024-09-04 00:00:00-04:00,348.9676513671875
2024-09-05 00:00:00-04:00,346.26898193359375
2024-09-06 00:00:00-04:00,344.5465087890625
2024-09-09 00:00:00-04:00,349.7810363769531
2024-09-10 00:00:00-04:00,354.9006652832031
2024-09-11 00:00:00-04:00,354.5370178222656
2024-09-12 00:00:00-04:00,358.307373046875
2024-09-13 00:00:00-04:00,363.6278991699219
2024-09-16 00:00:00-04:00,365.5609436035156
2024-09-17 00:00:00-04:00,366.73797607421875
2024-09-18 00:00:00-04:00,367.474853515625
2024-09-19 00:00:00-04:00,373.53228759765625
2024-09-20 00:00:00-04:00,373.0729064941406
2024-09-23 00:00:00-04:00,375.08251953125
2024-09-24 00:00:00-04:00,383.40789794921875
2024-09-25 00:00:00-04:00,379.8384704589844
2024-09-26 00:00:00-04:00,379.61846923828125
2024-09-27 00:00:00-04:00,382.3265686035156
2024-09-30 00:00:00-04:00,387.75244140625
2024-10-01 00:00:00-04:00,391.4366149902344
2024-10-02 00:00:00-04:00,393.5514831542969
2024-10-03 00:00:00-04:00,393.8576965332031
2024-10-04 00:00:00-04:00,390.7763366699219
2024-10-07 00:00:00-04:00,390.4892272949219
2024-10-08 00:00:00-04:00,396.34576416015625
2024-10-09 00:00:00-04:00,398.15435791015625
2024-10-10 00:00:00-04:00,392.3074645996094
2024-10-11 00:00:00-04:00,394.16387939453125
2024-10-14 00:00:00-04:00,397.5323486328125
2024-10-15 00:00:00-04:00,397.6854248046875
2024-10-16 00:00:00-04:00,400.5849609375
2024-10-17 00:00:00-04:00,397.70458984375
2024-10-18 00:00:00-04:00,397.1304626464844
2024-10-21 00:00:00-04:00,388.9007568359375
2024-10-22 00:00:00-04:00,384.5466613769531
2024-10-23 00:00:00-04:00,382.4318542480469
2024-10-24 00:00:00-04:00,385.3409118652344
2024-10-25 00:00:00-04:00,381.7332763671875
2024-10-28 00:00:00-04:00,385.54193115234375
2024-10-29 00:00:00-04:00,378.05859375
2024-10-30 00:00:00-04:00,375.618408203125
2024-10-31 00:00:00-04:00,376.7954406738281
2024-11-01 00:00:00-04:00,375.6854248046875
2024-11-04 00:00:00-05:00,378.53704833984375
2024-11-05 00:00:00-05:00,382.86248779296875
2024-11-06 00:00:00-05:00,371.6470947265625
2024-11-07 00:00:00-05:00,382.24041748046875
2024-11-08 00:00:00-05:00,388.4222717285156
2024-11-11 00:00:00-05:00,390.7093505859375
2024-11-12 00:00:00-05:00,385.72369384765625
2024-11-13 00:00:00-05:00,392.5275573730469
2024-11-14 00:00:00-05:00,388.25
2024-11-15 00:00:00-05:00,390.6040954589844
2024-11-18 00:00:00-05:00,392.76678466796875
2024-11-19 00:00:00-05:00,389.28350830078125
2024-11-20 00:00:00-05:00,382.7763366699219
2024-11-21 00:00:00-05:00,392.7763671875
2024-11-22 00:00:00-05:00,401.9151611328125
2024-11-25 00:00:00-05:00,410.2118225097656
2024-11-26 00:00:00-05:00,411.02520751953125
2024-11-27 00:00:00-05:00,410.9482421875
2024-11-29 00:00:00-05:00,412.81451416015625
2024-12-02 00:00:00-05:00,410.72698974609375
2024-12-03 00:00:00-05:00,413.02618408203125
2024-12-04 00:00:00-05:00,411.6504821777344
2024-12-05 00:00:00-05:00,410.3229675292969
2024-12-06 00:00:00-05:00,414.9693298339844
2024-12-09 00:00:00-05:00,412.86260986328125
2024-12-10 00:00:00-05:00,406.52313232421875
2024-12-11 00:00:00-05:00,405.35919189453125
2024-12-12 00:00:00-05:00,398.66375732421875
2024-12-13 00:00:00-05:00,401.12646484375
2024-12-16 00:00:00-05:00,395.09478759765625
2024-12-17 00:00:00-05:00,392.93994140625
2024-12-18 00:00:00-05:00,378.8470153808594
2024-12-19 00:00:00-05:00,370.3815612792969
2024-12-20 00:00:00-05:00,377.6733703613281
2024-12-23 00:00:00-05:00,377.5290832519531
2024-12-24 00:00:00-05:00,381.07879638671875
2024-12-26 00:00:00-05:00,380.1168212890625
2024-12-27 00:00:00-05:00,377.9234619140625
2024-12-30 00:00:00-05:00,374.6239013671875
2024-12-31 00:00:00-05:00,374.20062255859375
2025-01-02 00:00:00-05:00,373.69073486328125
2025-01-03 00:00:00-05:00,374.3833923339844
2025-01-06 00:00:00-05:00,374.566162109375
2025-01-07 00:00:00-05:00,369.6216125488281
2025-01-08 00:00:00-05:00,372.47869873046875
2025-01-10 00:00:00-05:00,375.0664367675781
2025-01-13 00:00:00-05:00,374.3833923339844
2025-01-14 00:00:00-05:00,377.8465576171875
2025-01-15 00:00:00-05:00,390.65045166015625
2025-01-16 00:00:00-05:00,393.7672424316406
2025-01-17 00:00:00-05:00,393.81536865234375
2025-01-21 00:00:00-05:00,402.5212707519531
2025-01-22 00:00:00-05:00,394.5080261230469
2025-01-23 00:00:00-05:00,398.6349182128906
2025-01-24 00:00:00-05:00,398.7406921386719
2025-01-27 00:00:00-05:00,408.7164611816406
2025-01-28 00:00:00-05:00,402.9061279296875
2025-01-29 00:00:00-05:00,397.70184326171875
2025-01-30 00:00:00-05:00,398.7406921386719
2025-01-31 00:00:00-05:00,396.3165283203125
2025-02-03 00:00:00-05:00,393.218994140625
2025-02-04 00:00:00-05:00,395.8451232910156
2025-02-05 00:00:00-05:00,398.0865783691406
2025-02-06 00:00:00-05:00,398.4136962890625
2025-02-07 00:00:00-05:00,391.8818054199219
2025-02-10 00:00:00-05:00,398.2500915527344
2025-02-11 00:00:00-05:00,400.5299987792969
2025-02-12 00:00:00-05:00,391.66058349609375
2025-02-13 00:00:00-05:00,396.7494201660156
2025-02-14 00:00:00-05:00,393.93084716796875
2025-02-18 00:00:00-05:00,387.9761657714844
2025-02-19 00:00:00-05:00,380.3957824707031
2025-02-20 00:00:00-05:00,379.63580322265625
2025-02-21 00:00:00-05:00,370.6509094238281
2025-02-24 00:00:00-05:00,367.88043212890625
2025-02-25 00:00:00-05:00,378.3371887207031
2025-02-26 00:00:00-05:00,375.6339416503906
2025-02-27 00:00:00-05:00,375.43194580078125
2025-02-28 00:00:00-05:00,381.52130126953125
2025-03-03 00:00:00-05:00,374.8739929199219
2025-03-04 00:00:00-05:00,367.1685485839844
2025-03-05 00:00:00-05:00,371.6610107421875
2025-03-06 00:00:00-05:00,367.2166748046875
2025-03-07 00:00:00-05:00,362.4740905761719
2025-03-10 00:00:00-04:00,360.40582275390625
2025-03-11 00:00:00-04:00,354.1625671386719
2025-03-12 00:00:00-04:00,350.8630065917969
2025-03-13 00:00:00-04:00,336.1674499511719
2025-03-14 00:00:00-04:00,340.0978698730469
2025-03-17 00:00:00-04:00,342.827880859375
2025-03-18 00:00:00-04:00,338.4134521484375
2025-03-19 00:00:00-04:00,342.1405944824219
2025-03-20 00:00:00-04:00,344.17352294921875
2025-03-21 00:00:00-04:00,339.9430236816406
2025-03-24 00:00:00-04:00,352.16021728515625
2025-03-25 00:00:00-04:00,349.4689636230469
2025-03-26 00:00:00-04:00,350.57257080078125
2025-03-27 00:00:00-04:00,351.1534118652344
2025-03-28 00:00:00-04:00,346.7195739746094
2025-03-31 00:00:00-04:00,354.7933654785156
2025-04-01 00:00:00-04:00,353.8543701171875
2025-04-02 00:00:00-04:00,359.0530090332031
2025-04-03 00:00:00-04:00,344.55108642578125
2025-04-04 00:00:00-04:00,342.605224609375
2025-04-07 00:00:00-04:00,330.6106872558594
2025-04-08 00:00:00-04:00,324.5407409667969
2025-04-09 00:00:00-04:00,344.0477294921875
2025-04-10 00:00:00-04:00,342.3341369628906
2025-04-11 00:00:00-04:00,342.5665283203125
2025-04-14 00:00:00-04:00,345.7998962402344
2025-04-15 00:00:00-04:00,342.8085021972656
2025-04-16 00:00:00-04:00,334.9476623535156
2025-04-17 00:00:00-04:00,343.72821044921875
2025-04-21 00:00:00-04:00,335.82861328125
2025-04-22 00:00:00-04:00,343.1183166503906
2025-04-23 00:00:00-04:00,345.0447998046875
2025-04-24 00:00:00-04:00,348.16204833984375
2025-04-25 00:00:00-04:00,346.16778564453125
2025-04-28 00:00:00-04:00,345.52886962890625
2025-04-29 00:00:00-04:00,347.54241943359375
2025-04-30 00:00:00-04:00,348.9848937988281
2025-05-01 00:00:00-04:00,346.8647766113281
2025-05-02 00:00:00-04:00,352.88629150390625
2025-05-05 00:00:00-04:00,350.1853332519531
2025-05-06 00:00:00-04:00,347.91033935546875
2025-05-07 00:00:00-04:00,351.17279052734375
2025-05-08 00:00:00-04:00,353.2154235839844
2025-05-09 00:00:00-04:00,351.134033203125
2025-05-12 00:00:00-04:00,364.571044921875
2025-05-13 00:00:00-04:00,361.6765441894531
2025-05-14 00:00:00-04:00,360.91168212890625
2025-05-15 00:00:00-04:00,366.5459899902344
2025-05-16 00:00:00-04:00,368.6273498535156
2025-05-19 00:00:00-04:00,367.27203369140625
2025-05-20 00:00:00-04:00,365.016357421875
2025-05-21 00:00:00-04:00,359.00457763671875
2025-05-22 00:00:00-04:00,354.4449157714844
2025-05-23 00:00:00-04:00,351.134033203125
2025-05-27 00:00:00-04:00,358.57861328125
2025-05-28 00:00:00-04:00,356.31329345703125
2025-05-29 00:00:00-04:00,356.5359802246094
2025-05-30 00:00:00-04:00,356.5359802246094
2025-06-02 00:00:00-04:00,356.2164611816406
2025-06-03 00:00:00-04:00,361.173095703125
2025-06-04 00:00:00-04:00,360.5148010253906
2025-06-05 00:00:00-04:00,359.7160339355469
2025-06-06 00:00:00-04:00,357.8165588378906
2025-06-09 00:00:00-04:00,355.74169921875
2025-06-10 00:00:00-04:00,358.38153076171875
2025-06-11 00:00:00-04:00,351.12445068359375
2025-06-12 00:00:00-04:00,353.7545471191406
2025-06-13 00:00:00-04:00,345.47467041015625
2025-06-16 00:00:00-04:00,344.4031677246094
2025-06-17 00:00:00-04:00,339.7469787597656
2025-06-18 00:00:00-04:00,338.04229736328125
2025-06-20 00:00:00-04:00,340.5652160644531
2025-06-23 00:00:00-04:00,347.7151184082031
2025-06-24 00:00:00-04:00,351.08551025390625
2025-06-25 00:00:00-04:00,352.48822021484375
2025-06-26 00:00:00-04:00,354.0857238769531
2025-06-27 00:00:00-04:00,359.1900329589844
2025-06-30 00:00:00-04:00,357.1444091796875
2025-07-01 00:00:00-04:00,363.4955749511719
