Date,Close
2024-09-04 00:00:00-04:00,244.60516357421875
2024-09-05 00:00:00-04:00,240.6160888671875
2024-09-06 00:00:00-04:00,238.7985382080078
2024-09-09 00:00:00-04:00,240.21434020996094
2024-09-10 00:00:00-04:00,241.6205596923828
2024-09-11 00:00:00-04:00,236.76097106933594
2024-09-12 00:00:00-04:00,238.09063720703125
2024-09-13 00:00:00-04:00,238.3106689453125
2024-09-16 00:00:00-04:00,241.47705078125
2024-09-17 00:00:00-04:00,242.5484619140625
2024-09-18 00:00:00-04:00,240.30044555664062
2024-09-19 00:00:00-04:00,237.6602020263672
2024-09-20 00:00:00-04:00,234.74252319335938
2024-09-23 00:00:00-04:00,233.41282653808594
2024-09-24 00:00:00-04:00,238.15762329101562
2024-09-25 00:00:00-04:00,234.8477783203125
2024-09-26 00:00:00-04:00,232.67625427246094
2024-09-27 00:00:00-04:00,233.623291015625
2024-09-30 00:00:00-04:00,235.7852325439453
2024-10-01 00:00:00-04:00,234.89556884765625
2024-10-02 00:00:00-04:00,232.7910614013672
2024-10-03 00:00:00-04:00,230.18907165527344
2024-10-04 00:00:00-04:00,228.49588012695312
2024-10-07 00:00:00-04:00,226.5922088623047
2024-10-08 00:00:00-04:00,227.25228881835938
2024-10-09 00:00:00-04:00,227.36705017089844
2024-10-10 00:00:00-04:00,228.45761108398438
2024-10-11 00:00:00-04:00,231.79617309570312
2024-10-14 00:00:00-04:00,234.62774658203125
2024-10-15 00:00:00-04:00,235.12518310546875
2024-10-16 00:00:00-04:00,237.33494567871094
2024-10-17 00:00:00-04:00,231.2317657470703
2024-10-18 00:00:00-04:00,233.50851440429688
2024-10-21 00:00:00-04:00,229.92120361328125
2024-10-22 00:00:00-04:00,230.97349548339844
2024-10-23 00:00:00-04:00,230.87783813476562
2024-10-24 00:00:00-04:00,220.7377471923828
2024-10-25 00:00:00-04:00,220.3072967529297
2024-10-28 00:00:00-04:00,221.91439819335938
2024-10-29 00:00:00-04:00,221.92396545410156
2024-10-30 00:00:00-04:00,222.0961456298828
2024-10-31 00:00:00-04:00,222.00048828125
2024-11-01 00:00:00-04:00,222.59359741210938
2024-11-04 00:00:00-05:00,219.9342041015625
2024-11-05 00:00:00-05:00,223.72238159179688
2024-11-06 00:00:00-05:00,237.70803833007812
2024-11-07 00:00:00-05:00,232.0353240966797
2024-11-08 00:00:00-05:00,231.0117645263672
2024-11-11 00:00:00-05:00,231.4517822265625
2024-11-12 00:00:00-05:00,228.543701171875
2024-11-13 00:00:00-05:00,229.97862243652344
2024-11-14 00:00:00-05:00,225.3582000732422
2024-11-15 00:00:00-05:00,225.3486328125
2024-11-18 00:00:00-05:00,224.23895263671875
2024-11-19 00:00:00-05:00,223.16754150390625
2024-11-20 00:00:00-05:00,223.4258575439453
2024-11-21 00:00:00-05:00,228.64895629882812
2024-11-22 00:00:00-05:00,231.87269592285156
2024-11-25 00:00:00-05:00,238.50198364257812
2024-11-26 00:00:00-05:00,234.97210693359375
2024-11-27 00:00:00-05:00,234.5894775390625
2024-11-29 00:00:00-05:00,234.04420471191406
2024-12-02 00:00:00-05:00,230.33255004882812
2024-12-03 00:00:00-05:00,226.70703125
2024-12-04 00:00:00-05:00,224.80335998535156
2024-12-05 00:00:00-05:00,224.4494171142578
2024-12-06 00:00:00-05:00,223.43539428710938
2024-12-09 00:00:00-05:00,224.69577026367188
2024-12-10 00:00:00-05:00,228.111328125
2024-12-11 00:00:00-05:00,224.9267120361328
2024-12-12 00:00:00-05:00,224.85935974121094
2024-12-13 00:00:00-05:00,226.08126831054688
2024-12-16 00:00:00-05:00,224.07040405273438
2024-12-17 00:00:00-05:00,221.17440795898438
2024-12-18 00:00:00-05:00,216.03660583496094
2024-12-19 00:00:00-05:00,214.6992645263672
2024-12-20 00:00:00-05:00,217.74920654296875
2024-12-23 00:00:00-05:00,218.52854919433594
2024-12-24 00:00:00-05:00,221.04933166503906
2024-12-26 00:00:00-05:00,221.51113891601562
2024-12-27 00:00:00-05:00,221.22250366210938
2024-12-30 00:00:00-05:00,219.16355895996094
2024-12-31 00:00:00-05:00,219.40406799316406
